"","FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LONGITUD","LATITUD","SUPORT","CANALS_RESPOSTA"
"221",18020,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",26,2,2014,4,3,2014,2,"Eixample",7,"la Dreta de l'Eixample",83,"Rambla","Catalunya",105,429742.1652,4582802.193,2.159590351,41.39368595,"TELÈFON","EMAIL"
"222",17799,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",26,2,2014,4,3,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Carrer","Aragó",212,429722.9662,4582156.447,2.159435645,41.38786826,"WEB","IMMEDIATA"
"223",18021,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",27,2,2014,4,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Carrer","Comte d'Urgell",149,429083.6946,4582070.613,2.15180034,41.38703908,"TELÈFON","CARTA"
"224",17802,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",27,2,2014,4,3,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Carrer","Còrsega",248,429395.2724,4582778.99,2.155444029,41.39344658,"TELÈFON","IMMEDIATA"
"225",18133,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",28,2,2014,4,3,2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",21,"Carrer","Degà Bahí",5,431710.4564,4584678.399,2.182920657,41.4107539,"WEB","EMAIL"
"226",17804,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",3,3,2014,4,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"Carrer","Llança",56,428525.6762,4581343.524,2.145212599,41.38044107,"TELÈFON","IMMEDIATA"
"227",18438,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",29,1,2014,5,3,2014,10,"Sant Martí",68,"el Poblenou",62,"Carrer","Marià Aguiló",100,433445.6066,4583557.021,2.203802963,41.4007995,"WEB","EMAIL"
"228",18441,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",3,2,2014,5,3,2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Carrer","Lluís el Piadós",11,431319.3847,4582415.717,2.178498667,41.39034132,"WEB","EMAIL"
"229",18417,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",10,2,2014,5,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"Carrer","Diputació",21,429032.4505,4581144.6,2.15129595,41.37869428,"TELÈFON","SMS"
"230",18447,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",12,2,2014,5,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Carrer","París",71,428554.1765,4582172.352,2.145455675,41.38790855,"WEB","EMAIL"
"231",18457,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",13,2,2014,5,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Gran Via","Corts Catalanes",373,428917.587,4580847.313,2.149957303,41.37600659,"WEB","EMAIL"
"232",19004,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,3,2014,7,3,2014,9,"Sant Andreu",63,"Navas",85,"Carrer","Las Navas de Tolosa",363,431699.7888,4585516.096,2.182698457,41.41829785,"WEB","EMAIL"
"233",19299,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",5,3,2014,7,3,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"INSTÀNCIA","EMAIL"
"234",19309,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",5,3,2014,7,3,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"235",19908,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",8,1,2014,10,3,2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",6,"Passeig","Maragall",1,431554.6544,4584969.944,2.181023699,41.41336649,"WEB","EMAIL"
"236",20086,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",4,2,2014,11,3,2014,1,"Ciutat Vella",1,"el Raval",5,"Carrer","Unió",6,430910.9393,4581265.512,2.173744825,41.37994679,"WEB","EMAIL"
"237",20103,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",4,2,2014,11,3,2014,2,"Eixample",7,"la Dreta de l'Eixample",56,"Carrer","Provença",388,430635.7597,4583620.795,2.170184484,41.4011364,"WEB","EMAIL"
"238",20114,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",12,2,2014,11,3,2014,1,"Ciutat Vella",2,"el Barri Gòtic",27,"Plaça","Sant Miquel",1,431180.3736,4581513.134,2.176938624,41.38220014,"WEB","EMAIL"
"239",20107,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",12,2,2014,11,3,2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,"Carrer","Pere IV",99,432655.7379,4583353.551,2.194377206,41.39890113,"WEB","EMAIL"
"240",20323,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",13,2,2014,11,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Carrer","Londres",1,428400.3305,4582204.122,2.143612007,41.38818101,"TELÈFON","EMAIL"
"241",20096,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",19,2,2014,11,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Carrer","Comte d'Urgell",135,429183.403,4581968.475,2.153004723,41.38612794,"WEB","EMAIL"
"242",20332,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",19,2,2014,11,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Carrer","Provença",74,428718.0845,4581739.499,2.147466854,41.38402454,"WEB","EMAIL"
"243",20116,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",19,2,2014,11,3,2014,10,"Sant Martí",68,"el Poblenou",61,"Rambla","Poblenou",42,433396.8266,4583435.734,2.2032328,41.39970306,"WEB","EMAIL"
"244",20139,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",20,2,2014,11,3,2014,10,"Sant Martí",65,"el Clot",41,"Carrer","Hernán Cortés",11,432157.0516,4584209.683,2.188316166,41.40657014,"WEB","EMAIL"
"245",20159,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",27,2,2014,11,3,2014,2,"Eixample",6,"la Sagrada Família",34,"Carrer","Padilla",260,431154.128,4584211.083,2.176318051,41.40649748,"WEB","EMAIL"
"246",20276,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",1,3,2014,11,3,2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",12,"Carrer","Ramon Albó",77,431234.496,4586560.127,2.177012445,41.42766139,"TELÈFON","EMAIL"
"247",20106,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",3,3,2014,11,3,2014,2,"Eixample",6,"la Sagrada Família",42,"Carrer","Lepant",350,430791.4689,4584394.991,2.171958546,41.40812274,"WEB","IMMEDIATA"
"248",20097,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",4,3,2014,11,3,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Carrer","Consell de Cent",309,429995.9556,4582285.341,2.162685566,41.38905297,"TELÈFON","CARTA"
"249",20203,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",4,3,2014,11,3,2014,3,"Sants-Montjuïc",16,"la Bordeta",64,"Plaça","Ildefons Cerdà",4,427617.4115,4579587.753,2.134561138,41.3645463,"TELÈFON","EMAIL"
"250",20344,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",5,3,2014,11,3,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","SMS"
"251",20104,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",5,3,2014,11,3,2014,2,"Eixample",7,"la Dreta de l'Eixample",71,"Carrer","Diputació",321,430702.0565,4582779.394,2.17107382,41.39356389,"TELÈFON","IMMEDIATA"
"252",20349,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",5,3,2014,11,3,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"253",20098,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",6,3,2014,11,3,2014,2,"Eixample",10,"Sant Antoni",170,"Avinguda","Paral.lel",84,430337.6934,4580739.579,2.16695036,41.37516045,"WEB","EMAIL"
"254",20102,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",6,3,2014,11,3,2014,2,"Eixample",7,"la Dreta de l'Eixample",83,"Rambla","Catalunya",117,429651.5416,4582883.876,2.158496955,41.39441371,"TELÈFON","IMMEDIATA"
"255",20099,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",7,3,2014,11,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Carrer","Calàbria",199,428809.595,4581784.594,2.148555907,41.3844388,"TELÈFON","CARTA"
"256",20100,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",10,3,2014,11,3,2014,2,"Eixample",10,"Sant Antoni",171,"Avinguda","Paral.lel",130,429877.5708,4580745.627,2.161447894,41.37517495,"TELÈFON","EMAIL"
"257",20469,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,2,2014,12,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Carrer","Calàbria",235,428645.997,4581951.748,2.146579781,41.3859298,"TELÈFON","EMAIL"
"258",20395,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",19,2,2014,12,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Carrer","Calàbria",175,428991.7909,4581598.98,2.15075651,41.38278314,"TELÈFON","EMAIL"
"259",20675,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",25,2,2014,12,3,2014,10,"Sant Martí",68,"el Poblenou",64,"Carrer","Pujades",186,433207.094,4583660.746,2.200938434,41.40171395,"MÒBIL","SMS"
"260",20517,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",4,3,2014,12,3,2014,6,"Gràcia",31,"la Vila de Gràcia",45,"Passeig","Gràcia",120,429679.0763,4583227.27,2.15878641,41.39750895,"WEB","EMAIL"
"261",20705,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",10,3,2014,12,3,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","EMAIL"
"262",20616,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",12,3,2014,12,3,2014,10,"Sant Martí",71,"Provençals del Poblenou",102,"Gran Via","Corts Catalanes",1128,433664.9378,4585380.516,2.206226711,41.41724136,"WEB","EMAIL"
"263",20487,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",12,3,2014,12,3,2014,2,"Eixample",7,"la Dreta de l'Eixample",57,"Carrer","Rosselló",294,430340.5515,4583510.348,2.166665926,41.40011611,"TELÈFON","NO VOL RESPOSTA"
"264",20860,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",1,3,2014,13,3,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Plaça","Doctor Letamendi",1,429860.965,4582231.147,2.161077391,41.3885531,"TELÈFON","NO VOL RESPOSTA"
"265",21130,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",5,3,2014,13,3,2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",87,"Carrer","Pàdua",98,428416.5439,4583963.465,2.143597929,41.40402817,"WEB","EMAIL"
"266",21132,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",12,3,2014,13,3,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"267",21321,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",18,2,2014,14,3,2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",25,"Avinguda","Meridiana",141,432014.1276,4584635.573,2.186558519,41.41039392,"WEB","EMAIL"
"268",21558,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",12,3,2014,15,3,2014,3,"Sants-Montjuïc",17,"Sants - Badal",83,"Carrer","Sants",258,427075.463,4580827.527,2.127932966,41.37566356,"INSTÀNCIA","EMAIL"
"269",22117,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",14,3,2014,17,3,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"270",22448,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",31,1,2014,18,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Carrer","Comte d'Urgell",153,429041.7888,4582113.14,2.151294195,41.38741841,"TELÈFON","CARTA"
"271",22529,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",14,2,2014,18,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Carrer","Calàbria",205,428760.6443,4581834.434,2.147964654,41.38488336,"WEB","EMAIL"
"272",22550,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",21,2,2014,18,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Carrer","Londres",19,428467.7722,4582274.659,2.144410246,41.38882231,"WEB","EMAIL"
"273",22334,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",12,3,2014,18,3,2014,9,"Sant Andreu",59,"el Bon Pastor",9,"Carrer","Caracas",29,433383.9185,4588300.402,2.202542532,41.44351661,"TELÈFON","EMAIL"
"274",22883,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",12,2,2014,19,3,2014,1,"Ciutat Vella",3,"la Barceloneta",32,"Plaça","Mar",1,432223.7723,4580735.79,2.189503072,41.37528738,"WEB","EMAIL"
"275",22886,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",13,2,2014,19,3,2014,1,"Ciutat Vella",1,"el Raval",1,"Moll","Barcelona",0,431431.1672,4580480.951,2.180054514,41.37292496,"WEB","EMAIL"
"276",22894,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",14,2,2014,19,3,2014,6,"Gràcia",31,"la Vila de Gràcia",45,"Passeig","Gràcia",112,429731.6539,4583170.032,2.159421947,41.39699802,"WEB","EMAIL"
"277",22952,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",20,2,2014,19,3,2014,2,"Eixample",7,"la Dreta de l'Eixample",81,"Passeig","Gràcia",59,430087.6808,4582687.654,2.163736136,41.39268445,"WEB","EMAIL"
"278",22663,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",20,2,2014,19,3,2014,2,"Eixample",10,"Sant Antoni",171,"Avinguda","Paral.lel",106,430117.8261,4580742.497,2.16432103,41.37516766,"TELÈFON","EMAIL"
"279",22668,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",7,3,2014,19,3,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Carrer","Diputació",164,429618.6885,4581687.16,2.158243053,41.38363244,"TELÈFON","IMMEDIATA"
"280",22666,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",11,3,2014,19,3,2014,2,"Eixample",10,"Sant Antoni",173,"Carrer","Manso",22,429773.1785,4580863.518,2.160185999,41.37622766,"INSTÀNCIA","CARTA"
"281",22669,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",13,3,2014,19,3,2014,2,"Eixample",6,"la Sagrada Família",49,"Carrer","Marina",255,430969.3241,4584000.625,2.174131254,41.4045861,"TELÈFON","NO VOL RESPOSTA"
"282",23181,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",27,2,2014,20,3,2014,2,"Eixample",6,"la Sagrada Família",26,"Carrer","Lepant",264,431246.8151,4583931.351,2.177458638,41.40398596,"WEB","EMAIL"
"283",23183,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",1,3,2014,20,3,2014,2,"Eixample",5,"el Fort Pienc",20,"Carrer","Diputació",465,431510.6217,4583566.628,2.180655692,41.40072353,"WEB","EMAIL"
"284",23189,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",6,3,2014,20,3,2014,10,"Sant Martí",68,"el Poblenou",56,"Carrer","Badajoz",84,432768.7877,4583311.933,2.195734087,41.39853575,"WEB","EMAIL"
"285",23192,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",8,3,2014,20,3,2014,9,"Sant Andreu",60,"Sant Andreu",28,"Carrer","Cinca",62,432522.4836,4587832.866,2.192283539,41.43923374,"WEB","EMAIL"
"286",23197,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",10,3,2014,20,3,2014,9,"Sant Andreu",59,"el Bon Pastor",9,"Carrer","Caracas",35,433373.9209,4588358.602,2.202416444,41.44403997,"TELÈFON","EMAIL"
"287",23150,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",13,3,2014,20,3,2014,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Gran Via","Corts Catalanes",222,428286.9338,4580154.302,2.142498387,41.36970893,"TELÈFON","CARTA"
"288",23324,"CONSULTA","Mobilitat","A peu o en bicicleta","Combinació bicicleta amb transport públic",18,3,2014,20,3,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"289",23865,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",28,2,2014,21,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Carrer","Consell de Cent",123,429135.2358,4581430.978,2.152491548,41.38128266,"TELÈFON","SMS"
"290",23737,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",3,3,2014,21,3,2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",53,"Carrer","Joan Miró",24,432661.7181,4582459.73,2.194548131,41.39085123,"TELÈFON","IMMEDIATA"
"291",23529,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",13,3,2014,21,3,2014,2,"Eixample",7,"la Dreta de l'Eixample",81,"Carrer","Balmes",68,429903.4365,4582419.327,2.161563558,41.39025168,"INSTÀNCIA","CARTA"
"292",23537,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",19,3,2014,21,3,2014,2,"Eixample",7,"la Dreta de l'Eixample",60,"Carrer","Rosselló",270,430177.3851,4583360.191,2.164731487,41.39874954,"TELÈFON","CARTA"
"293",24440,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",11,3,2014,24,3,2014,4,"Les Corts",21,"Pedralbes",53,"Carrer","Jordi Girona",33,426217.8942,4582343.479,2.117494316,41.38923891,"WEB","EMAIL"
"294",24077,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",18,3,2014,24,3,2014,10,"Sant Martí",72,"Sant Martí de Provençals",115,"Carrer","Cantàbria",31,433221.0043,4585673.987,2.200882643,41.41984779,"WEB","EMAIL"
"295",24351,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",20,3,2014,24,3,2014,10,"Sant Martí",73,"la Verneda i la Pau",140,"Rambla","Guipúscoa",156,433652.4824,4585994.708,2.206010305,41.42277218,"TELÈFON","EMAIL"
"296",24363,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",21,3,2014,24,3,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"297",24548,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",25,2,2014,25,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Carrer","Calàbria",228,428718.5849,4581922.684,2.147451287,41.38567447,"TELÈFON","EMAIL"
"298",24756,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",24,3,2014,25,3,2014,10,"Sant Martí",68,"el Poblenou",75,"Carrer","Pujades",280,433607.4267,4584058.851,2.205683612,41.40533273,"TELÈFON","EMAIL"
"299",25149,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",3,3,2014,26,3,2014,10,"Sant Martí",71,"Provençals del Poblenou",94,"Avinguda","Diagonal",98,433640.3993,4584392.152,2.206041512,41.40833741,"WEB","EMAIL"
"300",24948,"CONSULTA","Mobilitat","A peu o en bicicleta","Associacions i entitats",23,3,2014,26,3,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"301",25184,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",26,3,2014,26,3,2014,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"302",25545,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",19,3,2014,27,3,2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",76,"Carrer","Pujades",325,433813.5397,4584287.678,2.208124285,41.40741072,"TELÈFON","EMAIL"
"303",25547,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",21,3,2014,27,3,2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",76,"Carrer","Fluvià",58,433772.187,4584200.525,2.20763911,41.40662234,"TELÈFON","EMAIL"
"304",25720,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",18,3,2014,28,3,2014,3,"Sants-Montjuïc",16,"la Bordeta",64,"Gran Via","Corts Catalanes",111,427553.3601,4579547.061,2.133800255,41.36417404,"WEB","EMAIL"
"305",25648,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",22,3,2014,28,3,2014,2,"Eixample",7,"la Dreta de l'Eixample",82,"Avinguda","Diagonal",375,429879.7319,4583136.725,2.16119699,41.39671097,"WEB","IMMEDIATA"
"306",25876,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",26,3,2014,28,3,2014,2,"Eixample",6,"la Sagrada Família",27,"Carrer","Provença",478,431139.0342,4584111.418,2.176148824,41.40559854,"WEB","EMAIL"
"307",25879,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",26,3,2014,28,3,2014,2,"Eixample",7,"la Dreta de l'Eixample",72,"Carrer","Girona",50,430840.8408,4582798.395,2.17273159,41.39374697,"WEB","EMAIL"
"308",25975,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",28,3,2014,28,3,2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Carrer","Freixures",10,431208.2764,4582003.545,2.177216619,41.38661951,"TELÈFON","IMMEDIATA"
"309",26104,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",29,3,2014,30,3,2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Plaça","Santa Caterina",1,431333.7125,4581861.565,2.178732841,41.38535146,"TELÈFON","IMMEDIATA"
"310",26378,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,11,2013,31,3,2014,2,"Eixample",7,"la Dreta de l'Eixample",73,"Plaça","Tetuan",1,431140.9875,4582820.562,2.176319009,41.39397238,"WEB","EMAIL"
"311",26496,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",17,2,2014,31,3,2014,9,"Sant Andreu",63,"Navas",89,"Carrer","Espronceda",379,431986.1399,4585606.932,2.186114476,41.41914027,"TELÈFON","EMAIL"
"312",26512,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",23,2,2014,31,3,2014,9,"Sant Andreu",61,"la Sagrera",65,"Avinguda","Meridiana",274,432085.9761,4585749.266,2.187293065,41.42043067,"WEB","EMAIL"
"313",26531,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",25,2,2014,31,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Carrer","València",73,428947.37,4581620.568,2.150222769,41.38297366,"WEB","EMAIL"
"314",26535,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,2,2014,31,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Carrer","Calàbria",250,428583.3426,4582046.294,2.145819347,41.38677578,"WEB","EMAIL"
"315",26563,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",10,3,2014,31,3,2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Carrer","Provença",81,428855.457,4581905.75,2.149090136,41.38553407,"TELÈFON","EMAIL"
"316",26168,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",21,3,2014,31,3,2014,6,"Gràcia",31,"la Vila de Gràcia",48,"Carrer","Sant Pere Màrtir",28,429569.7837,4583437.727,2.157454652,41.3993949,"TELÈFON","IMMEDIATA"
"317",26231,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",22,3,2014,31,3,2014,3,"Sants-Montjuïc",18,"Sants",112,"Carrer","Robrenyo",39,427936.0025,4581498.31,2.138142832,41.38178257,"TELÈFON","IMMEDIATA"
"318",26230,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",22,3,2014,31,3,2014,3,"Sants-Montjuïc",18,"Sants",112,"Carrer","Robrenyo",39,427936.0025,4581498.31,2.138142832,41.38178257,"TELÈFON","IMMEDIATA"
"319",26912,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",20,2,2014,1,4,2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",43,"Carrer","Pallars",85,432273.5444,4582973.832,2.18984803,41.39544901,"TELÈFON","CARTA"
"320",27019,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",3,3,2014,1,4,2014,2,"Eixample",6,"la Sagrada Família",42,"Carrer","Lepant",350,430791.4689,4584394.991,2.171958546,41.40812274,"WEB","EMAIL"
"321",27057,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",4,3,2014,1,4,2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Carrer","Aragó",224,429796.6969,4582228.396,2.160309088,41.38852272,"WEB","EMAIL"
"322",27017,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",12,3,2014,1,4,2014,2,"Eixample",7,"la Dreta de l'Eixample",82,"Carrer","Rosselló",244,429901.6856,4583089.506,2.161465047,41.3962876,"TELÈFON","EMAIL"
